sample,shoving_setting,axis,bin_scheme,multiplicity_bin,multiplicity_bin_text,n,block,number_of_events,number_of_valid_pairs,numerator
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,40_999,"[40,inf)",3,0,5617,1903394,-20000.7380849
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,30_35,"[30,35)",1,0,30637,4022550,-1680979.51442
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,30_35,"[30,35)",2,0,30637,4022550,955598.223079
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,30_35,"[30,35)",3,0,30637,4022550,-510963.744606
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,35_40,"[35,40)",1,0,12689,2025626,-697611.735932
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,35_40,"[35,40)",2,0,12689,2025626,333066.176942
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,35_40,"[35,40)",3,0,12689,2025626,-148598.663832
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,40_45,"[40,45)",1,0,4099,784120,-220307.342845
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,40_45,"[40,45)",2,0,4099,784120,96760.4062655
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,40_45,"[40,45)",3,0,4099,784120,-36430.1801112
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,45_50,"[45,50)",1,0,1193,262534,-59187.1695423
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,45_50,"[45,50)",2,0,1193,262534,24354.0000783
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,45_50,"[45,50)",3,0,1193,262534,-6555.88436221
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,50_999,"[50,inf)",1,0,325,79292,-13495.1533703
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,50_999,"[50,inf)",2,0,325,79292,5765.46413253
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,50_999,"[50,inf)",3,0,325,79292,-2034.80607722
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,30_35,"[30,35)",1,0,30637,4350030,-681551.225872
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,30_35,"[30,35)",2,0,30637,4350030,323996.019658
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,30_35,"[30,35)",3,0,30637,4350030,-132555.118117
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,35_40,"[35,40)",1,0,12689,2666402,-316426.588445
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,35_40,"[35,40)",2,0,12689,2666402,126444.742659
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,35_40,"[35,40)",3,0,12689,2666402,-51699.834089
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,40_45,"[40,45)",1,0,4099,1242870,-111738.195708
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,40_45,"[40,45)",2,0,4099,1242870,38189.0537596
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,40_45,"[40,45)",3,0,4099,1242870,-14449.9499322
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,45_50,"[45,50)",1,0,1193,483210,-32139.157159
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,45_50,"[45,50)",2,0,1193,483210,14119.8894279
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,45_50,"[45,50)",3,0,1193,483210,-4297.93639192
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,50_999,"[50,inf)",1,0,325,177314,-7266.58304927
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,50_999,"[50,inf)",2,0,325,177314,4124.62465135
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,50_999,"[50,inf)",3,0,325,177314,-1252.85176081
