sample,shoving_setting,axis,bin_scheme,multiplicity_bin,multiplicity_bin_text,n,block,number_of_events,number_of_valid_pairs,numerator
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,standard,15_20,"[15,20)",1,9,80363,2270150,-545106.446812
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,standard,15_20,"[15,20)",2,9,80363,2270150,262654.769411
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,standard,15_20,"[15,20)",3,9,80363,2270150,-117263.291944
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,standard,20_25,"[20,25)",1,9,85305,4441732,-1030951.74245
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,standard,20_25,"[20,25)",2,9,85305,4441732,504195.444225
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,standard,20_25,"[20,25)",3,9,85305,4441732,-229794.003638
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,standard,25_30,"[25,30)",1,9,59170,5232772,-1052593.39334
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,standard,25_30,"[25,30)",2,9,59170,5232772,516074.697964
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,standard,25_30,"[25,30)",3,9,59170,5232772,-227866.061394
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,standard,30_35,"[30,35)",1,9,30393,4226768,-675157.668496
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,standard,30_35,"[30,35)",2,9,30393,4226768,313258.529543
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,standard,30_35,"[30,35)",3,9,30393,4226768,-133021.555896
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,standard,35_40,"[35,40)",1,9,12593,2644646,-325659.000726
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,standard,35_40,"[35,40)",2,9,12593,2644646,143510.197493
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,standard,35_40,"[35,40)",3,9,12593,2644646,-52307.1610776
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,standard,40_999,"[40,inf)",1,9,5669,1889948,-148555.095391
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,standard,40_999,"[40,inf)",2,9,5669,1889948,62637.2915935
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,standard,40_999,"[40,inf)",3,9,5669,1889948,-21105.6813694
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,high_multiplicity,30_35,"[30,35)",1,9,30393,3944810,-1663512.69086
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,high_multiplicity,30_35,"[30,35)",2,9,30393,3944810,949115.901023
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,high_multiplicity,30_35,"[30,35)",3,9,30393,3944810,-511809.818224
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,high_multiplicity,35_40,"[35,40)",1,9,12593,2013194,-687779.670485
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,high_multiplicity,35_40,"[35,40)",2,9,12593,2013194,337787.739814
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,high_multiplicity,35_40,"[35,40)",3,9,12593,2013194,-154232.768162
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,high_multiplicity,40_45,"[40,45)",1,9,4145,761048,-211024.771144
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,high_multiplicity,40_45,"[40,45)",2,9,4145,761048,86474.983954
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,high_multiplicity,40_45,"[40,45)",3,9,4145,761048,-36460.5234047
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,high_multiplicity,45_50,"[45,50)",1,9,1198,247984,-55513.3848639
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,high_multiplicity,45_50,"[45,50)",2,9,1198,247984,19046.1494526
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,high_multiplicity,45_50,"[45,50)",3,9,1198,247984,-5347.02800286
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,high_multiplicity,50_999,"[50,inf)",1,9,326,81596,-13518.1014802
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,high_multiplicity,50_999,"[50,inf)",2,9,326,81596,4115.81503468
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,high_multiplicity,50_999,"[50,inf)",3,9,326,81596,-967.634449326
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,high_multiplicity,30_35,"[30,35)",1,9,30393,4226768,-675157.668496
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,high_multiplicity,30_35,"[30,35)",2,9,30393,4226768,313258.529543
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,high_multiplicity,30_35,"[30,35)",3,9,30393,4226768,-133021.555896
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,high_multiplicity,35_40,"[35,40)",1,9,12593,2644646,-325659.000726
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,high_multiplicity,35_40,"[35,40)",2,9,12593,2644646,143510.197493
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,high_multiplicity,35_40,"[35,40)",3,9,12593,2644646,-52307.1610776
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,high_multiplicity,40_45,"[40,45)",1,9,4145,1237132,-111081.151615
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,high_multiplicity,40_45,"[40,45)",2,9,4145,1237132,48536.2918898
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,high_multiplicity,40_45,"[40,45)",3,9,4145,1237132,-16666.5018263
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,high_multiplicity,45_50,"[45,50)",1,9,1198,480120,-30445.3381116
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,high_multiplicity,45_50,"[45,50)",2,9,1198,480120,9341.53795701
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,high_multiplicity,45_50,"[45,50)",3,9,1198,480120,-3824.14969684
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,high_multiplicity,50_999,"[50,inf)",1,9,326,172696,-7028.60566516
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,high_multiplicity,50_999,"[50,inf)",2,9,326,172696,4759.46174673
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,high_multiplicity,50_999,"[50,inf)",3,9,326,172696,-615.029846264
