sample,shoving_setting,axis,bin_scheme,multiplicity_bin,multiplicity_bin_text,n,block,number_of_events,number_of_valid_pairs,numerator
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,high_multiplicity,30_35,"[30,35)",2,10,30602,4011542,983622.851032
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,high_multiplicity,30_35,"[30,35)",3,10,30602,4011542,-534016.860575
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,high_multiplicity,35_40,"[35,40)",1,10,12358,1985032,-685614.883802
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,high_multiplicity,35_40,"[35,40)",2,10,12358,1985032,331712.653082
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,high_multiplicity,35_40,"[35,40)",3,10,12358,1985032,-152343.102751
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,high_multiplicity,40_45,"[40,45)",1,10,4228,812452,-235328.879697
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,high_multiplicity,40_45,"[40,45)",2,10,4228,812452,92836.4281994
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,high_multiplicity,40_45,"[40,45)",3,10,4228,812452,-32613.5497281
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,high_multiplicity,45_50,"[45,50)",1,10,1110,246100,-57253.2951342
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,high_multiplicity,45_50,"[45,50)",2,10,1110,246100,18060.4259269
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,high_multiplicity,45_50,"[45,50)",3,10,1110,246100,-3333.98818766
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,high_multiplicity,50_999,"[50,inf)",1,10,335,87948,-15008.3785072
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,high_multiplicity,50_999,"[50,inf)",2,10,335,87948,2901.55033794
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,high_multiplicity,50_999,"[50,inf)",3,10,335,87948,-83.1473327258
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,high_multiplicity,30_35,"[30,35)",1,10,30602,4261904,-686732.337786
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,high_multiplicity,30_35,"[30,35)",2,10,30602,4261904,308299.114529
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,high_multiplicity,30_35,"[30,35)",3,10,30602,4261904,-130977.213962
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,high_multiplicity,35_40,"[35,40)",1,10,12358,2578830,-315018.034418
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,high_multiplicity,35_40,"[35,40)",2,10,12358,2578830,142766.326029
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,high_multiplicity,35_40,"[35,40)",3,10,12358,2578830,-55826.1836507
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,high_multiplicity,40_45,"[40,45)",1,10,4228,1259466,-114110.910695
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,high_multiplicity,40_45,"[40,45)",2,10,4228,1259466,50069.9048687
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,high_multiplicity,40_45,"[40,45)",3,10,4228,1259466,-17137.6369319
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,high_multiplicity,45_50,"[45,50)",1,10,1110,437860,-29018.683524
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,high_multiplicity,45_50,"[45,50)",2,10,1110,437860,10703.854379
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,high_multiplicity,45_50,"[45,50)",3,10,1110,437860,-6108.97563119
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,high_multiplicity,50_999,"[50,inf)",1,10,335,179886,-7469.4322425
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,high_multiplicity,50_999,"[50,inf)",2,10,335,179886,2515.90836173
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,high_multiplicity,50_999,"[50,inf)",3,10,335,179886,-279.464258029
