technique,case,label,axis,observable,multiplicity_bin,no_shoving,no_shoving_err,shoving,shoving_err,shoving2x,shoving2x_err,shoving_over_no_shoving,shoving2x_over_no_shoving,delta_shoving_over_sigma,delta_shoving2x_over_sigma,effect_scale_2x_over_nominal
two_subevent,twosub1p0,"two subevent, gap 1.0",beam,two-sub v2{6},10_15,0.7009977313,0.0003374947604,0.7036558153,0.0001973619721,0.7047002476,0.0002357741342,1.0037918582062606,1.0052817807172267,6.798758923147845,8.99336412427372,1.3929267472360025
two_subevent,twosub1p0,"two subevent, gap 1.0",beam,two-sub v2{6},15_20,0.6151713674,0.0002651400946,0.6180218819,0.0006046616313,0.6217534701,0.0003750195689,1.0046336917663246,1.0106996246067483,4.317400809482274,14.331322450382192,2.3090928672701496
two_subevent,twosub1p0,"two subevent, gap 1.0",beam,two-sub v2{6},20_25,0.4161073913,0.002991056589,0.4239580158,0.002806807507,0.433637728,0.00207570462,1.0188668229984406,1.0421293566673542,1.9139561675710262,4.8150510536099596,2.2329862675256056
two_subevent,twosub1p0,"two subevent, gap 1.0",beam,two-sub v2{8},0_10,0.7118218639,0.000725696124,0.712512961,0.0005804886971,0.7117930861,0.0007152211925,1.0009708849011936,0.9999595716267518,0.7436734088257637,-0.02824373004593441,-0.041640747732834625
two_subevent,twosub1p0,"two subevent, gap 1.0",beam,two-sub v2{8},10_15,0.7001619594,0.0003425538253,0.7028649036,0.0002013379059,0.7038811751,0.0002366949145,1.0038604556613104,1.0053119362599865,6.802576232044707,8.932384117617037,1.3759868590702222
two_subevent,twosub1p0,"two subevent, gap 1.0",beam,two-sub v2{8},15_20,0.6126132179,0.0002711363195,0.6155515764,0.0006272327465,0.6193831933,0.0003988013482,1.0047964334006252,1.0110509783370445,4.300076531203589,14.038541530022025,2.303999120597429
two_subevent,twosub1p0,"two subevent, gap 1.0",beam,two-sub v2{8},20_25,0.3340860056,0.02136403394,0.3660648409,0.01077680286,0.3869072633,0.006308806028,1.0957203677016276,1.1581067653676063,1.3364465657225846,2.371211549569755,1.651756769890866
two_subevent,twosub1p0,"two subevent, gap 1.0",beam,two-sub v2{8},30_35,0.332872025,0.02457418161,0.3226850325,0.02796042386,0.3470884174,0.009926805295,0.969396669786234,1.042708282259526,-0.27366243395237566,0.5363981853826923,-1.3955436209460261
two_subevent,twosub1p0,"two subevent, gap 1.0",thrust,two-sub v2{2},0_10,0.0881351995,0.00269686213,0.09246535319,0.002883447707,0.08688769774,0.004884837432,1.0491308094219496,0.9858455898769481,1.0967745442489951,-0.22357271961728278,-0.2880964162729268
two_subevent,twosub1p0,"two subevent, gap 1.0",thrust,two-sub v2{2},10_15,0.1014029632,0.001263105761,0.1074685429,0.001112203239,0.1110214512,0.0009614976903,1.0598165922236087,1.094854111718897,3.604064473352899,6.059181338871944,1.5857491741473595
two_subevent,twosub1p0,"two subevent, gap 1.0",thrust,two-sub v2{2},15_20,0.1199796421,0.0008711690654,0.1241351377,0.001025081239,0.1293104662,0.000666067185,1.0346350057998714,1.0777700611260617,3.0889884428267003,8.508692465881952,2.245417875066459
two_subevent,twosub1p0,"two subevent, gap 1.0",thrust,two-sub v2{2},20_25,0.1210526302,0.001255654094,0.1277586474,0.001265863241,0.1319038353,0.001006638432,1.0553975340223547,1.0896403909776426,3.761093612247576,6.7426262160659185,1.6181296254354938
two_subevent,twosub1p0,"two subevent, gap 1.0",thrust,two-sub v2{2},25_30,0.1140122684,0.002591307796,0.1223502808,0.002109766527,0.1285911234,0.003214169414,1.0731325892994863,1.1278709318268418,2.495249067871504,3.531142285810733,1.7484808489850658
two_subevent,twosub1p0,"two subevent, gap 1.0",thrust,two-sub v2{2},30_35,0.09882734693,0.007239772499,0.1172786308,0.008398723787,0.1194361306,0.007749231121,1.1867022078723732,1.2085332077628,1.6640150898093309,1.943318035987089,1.1169295218262765
two_subevent,twosub1p0,"two subevent, gap 1.0",thrust,two-sub v2{2},35_40,0.1144006539,0.01751507904,0.06999284038,0.03854927145,0.1351754816,0.02344074712,0.6118220306780957,1.181597106238219,-1.0487947936849755,0.7099667268898305,-0.46781919786804255
two_subevent,twosub1p6,"two subevent, gap 1.6",beam,two-sub v2{2},0_10,0.7458521086,0.0003829326172,0.7460527597,0.0004984874972,0.7453973295,0.0003840156164,1.0002690226355686,0.9993902556622739,0.31920750648468793,-0.8385887100383497,-2.2665168543800833
two_subevent,twosub1p6,"two subevent, gap 1.6",beam,two-sub v2{2},10_15,0.7329262524,0.0002847081828,0.7348182469,0.000162048534,0.736000836,0.0001724071696,1.0025814254760348,1.0041949426561434,5.775407330240039,9.23740067687114,1.6250489100259138
two_subevent,twosub1p6,"two subevent, gap 1.6",beam,two-sub v2{2},15_20,0.6732747523,0.0002374304592,0.6751473769,0.0004122179082,0.6780053577,0.0002782534697,1.0027813676268165,1.007026262879812,3.9365112067754526,12.932770214298772,2.526189926160285
two_subevent,twosub1p6,"two subevent, gap 1.6",beam,two-sub v2{2},20_25,0.572763908,0.0006482119922,0.576412634,0.0004524366435,0.5796702796,0.0006372985792,1.0063703839383678,1.0120579727589958,4.615765503874705,7.597551238000876,1.8928172737552718
two_subevent,twosub1p6,"two subevent, gap 1.6",beam,two-sub v2{2},25_30,0.4595714899,0.00141646073,0.4584379297,0.002165495588,0.4676356663,0.001664857384,0.9975334409881548,1.017547164211067,-0.4380720583292277,3.689197425975019,-7.114025704148748
two_subevent,twosub1p6,"two subevent, gap 1.6",beam,two-sub v2{2},30_35,0.3415755769,0.00505489008,0.3461821186,0.006413536589,0.3469490057,0.005359340831,1.01348615653908,1.0157313027142252,0.5641047278358974,0.7293799010931371,1.1664778373763571
two_subevent,twosub1p6,"two subevent, gap 1.6",beam,two-sub v2{2},35_40,0.2721595667,0.01778209685,0.242000165,0.02044696117,0.2274067492,0.02451714858,0.8891848555401156,0.8355640478024027,-1.112990661444935,-1.477631749709659,1.4838761705276124
two_subevent,twosub1p6,"two subevent, gap 1.6",beam,two-sub v2{4},0_10,0.7087596858,0.0006886669498,0.709549315,0.0007124321135,0.7080377634,0.0006898342363,1.001114100048042,0.9989814285230048,0.7969056209961197,-0.7406247403529895,-0.914254943966222
two_subevent,twosub1p6,"two subevent, gap 1.6",beam,two-sub v2{4},10_15,0.6945792619,0.0004104872339,0.6972395861,0.0002838698672,0.6982440827,0.0002379422248,1.0038301232788363,1.0052763176228081,5.330445479624004,7.724125118664999,1.3775842808932803
two_subevent,twosub1p6,"two subevent, gap 1.6",beam,two-sub v2{4},15_20,0.6014646601,0.0003551625003,0.6035446262,0.0007884065255,0.607172501,0.0004115412573,1.0034581684311332,1.0094899023644233,2.405388515570904,10.499974893603278,2.744199004012536
two_subevent,twosub1p6,"two subevent, gap 1.6",beam,two-sub v2{4},20_25,0.3859512184,0.003302141831,0.3921343054,0.003098771766,0.4056983954,0.002469346085,1.0160203847150233,1.051164955721254,1.3653981147847143,4.789138864986359,3.193740764119942
two_subevent,twosub1p6,"two subevent, gap 1.6",beam,two-sub v2{6},0_10,0.704623923,0.0007962200742,0.7053374541,0.0006636256079,0.7037484535,0.0008670639096,1.001012641036884,0.9987575365078827,0.6883937356790096,-0.7436970070258235,-1.2269535273233116
two_subevent,twosub1p6,"two subevent, gap 1.6",beam,two-sub v2{6},10_15,0.6899178945,0.0004405650304,0.6928509297,0.0003366294503,0.6937608257,0.000247596802,1.0042512815269498,1.005570128316189,5.289972111806122,7.604150407912544,1.310223348154848
two_subevent,twosub1p6,"two subevent, gap 1.6",beam,two-sub v2{6},15_20,0.5878415978,0.0004474219539,0.5900574883,0.0009209580898,0.594055784,0.0005111389481,1.0037695367396473,1.010571191666695,2.1641885885138805,9.147916791913282,2.804374223365241
two_subevent,twosub1p6,"two subevent, gap 1.6",beam,two-sub v2{8},0_10,0.7037249071,0.0008057745475,0.7044061956,0.0006493701948,0.7029593538,0.0009122033807,1.0009681176452991,0.9989121412468477,0.658332953343673,-0.6289861406252093,-1.1236844596674251
two_subevent,twosub1p6,"two subevent, gap 1.6",beam,two-sub v2{8},10_15,0.6889729681,0.0004552291176,0.6919616761,0.0003538237495,0.6928365961,0.0002464826845,1.0043379176518958,1.0056078078224968,5.183663258668213,7.463425945209789,1.292741880437963
two_subevent,twosub1p6,"two subevent, gap 1.6",beam,two-sub v2{8},15_20,0.5838378597,0.0005168991771,0.5862586126,0.0009815338235,0.5903494518,0.0005936844468,1.0041462759904674,1.0111530829866804,2.1821930536046588,8.272092245227162,2.689903665921454
two_subevent,twosub1p6,"two subevent, gap 1.6",beam,two-sub v2{8},30_35,0.3824533554,0.0187067724,0.3874895732,0.02031007455,0.3772398498,0.01929384403,1.0131681883003294,0.9863682576544602,0.18238997599367052,-0.1940002903286116,-1.0352025680859007
two_subevent,twosub1p6,"two subevent, gap 1.6",thrust,two-sub v2{2},0_10,0.07931824304,0.002961292663,0.08424499242,0.003369541042,0.07506781562,0.0062970122,1.062113697822523,0.9464129907938517,1.0982809431815006,-0.6108195953992227,-0.8627245049757323
two_subevent,twosub1p6,"two subevent, gap 1.6",thrust,two-sub v2{2},10_15,0.09059783725,0.001528365759,0.09570295089,0.001231660286,0.09943144292,0.001119572166,1.0563491778055663,1.0975034938816932,2.6008312089659347,4.662624953470085,1.730344570742993
two_subevent,twosub1p6,"two subevent, gap 1.6",thrust,two-sub v2{2},15_20,0.1094530557,0.0009568248538,0.1121145404,0.001136599272,0.115907044,0.0009488111828,1.0243162210774168,1.0589658119522012,1.791373882807814,4.789601427975642,2.4249578815914234
two_subevent,twosub1p6,"two subevent, gap 1.6",thrust,two-sub v2{2},20_25,0.1105072989,0.001451103168,0.1157569436,0.001658479623,0.1187107088,0.00115517066,1.0475049589688235,1.0742341002056652,2.3822051900876806,4.4229052731009535,1.5626600215439341
two_subevent,twosub1p6,"two subevent, gap 1.6",thrust,two-sub v2{2},25_30,0.1075902556,0.002715920337,0.1099618387,0.0029396214,0.1157435403,0.003662374124,1.022042731349362,1.075780884193754,0.5925700019299119,1.7881899118266542,3.4379080792066827
two_subevent,twosub1p6,"two subevent, gap 1.6",thrust,two-sub v2{2},30_35,0.09635398097,0.007717617002,0.1074113912,0.009354387907,0.1107700663,0.009658355096,1.1147582084173848,1.1496158766339761,0.9117945845174512,1.166060563482536,1.3037488010427196
two_subevent,twosub1p6,"two subevent, gap 1.6",thrust,two-sub v2{2},35_40,0.1204837297,0.01855737524,0.05705894935,0.0541529744,0.129996024,0.02326222299,0.4735821964681427,1.078950861860645,-1.1079648904435289,0.3196606891805666,-0.1499775678765908
two_subevent,twosub2p0,"two subevent, gap 2.0",beam,two-sub v2{2},0_10,0.7363651832,0.0004185984456,0.7368689223,0.000477882043,0.7355700054,0.0004732089115,1.0006840886987771,0.998920131181998,0.7929253197290478,-1.258622395134104,-1.5785508808032345
two_subevent,twosub2p0,"two subevent, gap 2.0",beam,two-sub v2{2},10_15,0.7203369983,0.0003175268056,0.7221971273,0.0002493883539,0.7230559197,0.0002216723409,1.0025823038444366,1.003774513049332,4.607077506394035,7.021116629871624,1.4616843240442416
two_subevent,twosub2p0,"two subevent, gap 2.0",beam,two-sub v2{2},15_20,0.6539374843,0.0002976130836,0.655840833,0.0004765501945,0.6589892062,0.0002888916207,1.0029105973364372,1.0077250838517195,3.3876552240148925,12.179653163469546,2.6541231777446233
two_subevent,twosub2p0,"two subevent, gap 2.0",beam,two-sub v2{2},20_25,0.5434852192,0.0008732919319,0.5468076757,0.0005066280028,0.5500102311,0.0008303056138,1.0061132416901615,1.0120058681809316,3.2908342242178223,5.414908085539371,1.9639119127669746
two_subevent,twosub2p0,"two subevent, gap 2.0",beam,two-sub v2{2},25_30,0.4192694128,0.002755990859,0.416776423,0.002766324037,0.4287969,0.002028041331,0.994053966915089,1.0227240216174434,-0.6384304191917137,2.7843825768336985,-3.821711264121465
two_subevent,twosub2p0,"two subevent, gap 2.0",beam,two-sub v2{2},30_35,0.2922789369,0.00714448468,0.2961566748,0.01127276252,0.3028842697,0.00912237356,1.0132672505967364,1.0362849711733708,0.29055177101378754,0.9152690550196707,2.7349277010186652
two_subevent,twosub2p0,"two subevent, gap 2.0",beam,two-sub v2{2},35_40,0.252725365,0.02679584169,0.2283662778,0.03517010315,0.2013537226,0.03439755457,0.9036143950172948,0.7967293769661784,-0.5509254280669496,-1.1781715525533485,2.108931339594695
two_subevent,twosub2p0,"two subevent, gap 2.0",beam,two-sub v2{4},0_10,0.6959913995,0.0007976583451,0.698235567,0.0005630789191,0.6951087473,0.0008503947507,1.0032244184362225,0.9987318058805985,2.2984585019683776,-0.7570266568083839,-0.3933094120648048
two_subevent,twosub2p0,"two subevent, gap 2.0",beam,two-sub v2{4},10_15,0.6775643818,0.0004899920848,0.6810830183,0.0003946365828,0.6811489207,0.0003612603876,1.0051930659203963,1.0052903295927058,5.592679077247169,5.8881629772086175,1.0187295277588466
two_subevent,twosub2p0,"two subevent, gap 2.0",beam,two-sub v2{4},15_20,0.5694577323,0.0006463677207,0.5721046177,0.0007980986833,0.575859755,0.0005389614828,1.0046480805332283,1.0112423141119582,2.577269341723943,7.607072729991163,2.4187003713874273
two_subevent,twosub2p0,"two subevent, gap 2.0",beam,two-sub v2{4},20_25,0.2286516027,0.02035327056,0.2327251124,0.01879187822,0.2630158976,0.01151580951,1.0178153559909422,1.150291073818045,0.14704850023915925,1.4694864625012105,8.436041013968905
two_subevent,twosub2p0,"two subevent, gap 2.0",beam,two-sub v2{6},0_10,0.6916488825,0.0009667025934,0.6935189999,0.0006066385071,0.6905231232,0.00106019943,1.002703853714388,0.9983723543426675,1.6386114057083647,-0.7846323910172454,-0.6019725285696179
two_subevent,twosub2p0,"two subevent, gap 2.0",beam,two-sub v2{6},10_15,0.6724034436,0.0005432180434,0.6763724037,0.0004551579445,0.6761272086,0.0004015430928,1.0059026468971521,1.0055379921614667,5.60034488237068,5.51246988393967,0.9382218279291875
two_subevent,twosub2p0,"two subevent, gap 2.0",beam,two-sub v2{6},15_20,0.5515773539,0.0009127918245,0.5544532718,0.0009328753096,0.5587313862,0.0007812988916,1.0052139883547893,1.012970134196802,2.2034966423666553,5.954220613472593,2.4875648571191142
two_subevent,twosub2p0,"two subevent, gap 2.0",beam,two-sub v2{8},0_10,0.6905607172,0.0009895243182,0.6925606667,0.0006785801266,0.689784832,0.001141977364,1.0028961240484533,0.9988764417368743,1.6668391074517515,-0.5134743670547696,-0.38795239579800983
two_subevent,twosub2p0,"two subevent, gap 2.0",beam,two-sub v2{8},10_15,0.6713406702,0.0005608485459,0.6753887834,0.0004698285838,0.6750427354,0.0003987346336,1.006029894179946,1.00551443605956,5.5329670967892675,5.379792747273958,0.9145162244969005
two_subevent,twosub2p0,"two subevent, gap 2.0",beam,two-sub v2{8},15_20,0.5454189608,0.001128662916,0.5488218541,0.00106206986,0.5531832215,0.001022879074,1.0062390447427951,1.0142354066470511,2.1957018560477963,5.097309381847684,2.281664458888574
two_subevent,twosub2p0,"two subevent, gap 2.0",beam,two-sub v2{8},25_30,0.3902664433,0.01186195198,0.3635744694,0.02828703468,0.4050584349,0.01144526957,0.9316057673975271,1.0379022892025316,-0.870197182695068,0.8973910878257851,-0.5541737623233627
two_subevent,twosub2p0,"two subevent, gap 2.0",beam,two-sub v2{8},30_35,0.350181902,0.05155725355,0.4213222139,0.03612776125,0.3861753342,0.03106881842,1.2031524516078504,1.1027849583157499,1.130013680117102,0.5979485410752192,0.5059498790305416
two_subevent,twosub2p0,"two subevent, gap 2.0",thrust,two-sub v2{2},0_10,0.07735227914,0.003593345093,0.08057601198,0.003391329565,0.0720705798,0.006969311504,1.0416759903630683,0.931718891819068,0.652448575203085,-0.6735884399548941,-1.6383799781622028
two_subevent,twosub2p0,"two subevent, gap 2.0",thrust,two-sub v2{2},10_15,0.08896734391,0.0017748146,0.09224073837,0.001375005387,0.0959950313,0.001172436884,1.0367932132863424,1.0789917635071726,1.4579980321068087,3.303874436112578,2.1469112494312674
two_subevent,twosub2p0,"two subevent, gap 2.0",thrust,two-sub v2{2},15_20,0.1076943073,0.001046762289,0.1104480547,0.001230478114,0.1123822904,0.001001917603,1.0255700367924647,1.0435304633785412,1.7045961841302881,3.2353622114293863,1.7024012805241289
two_subevent,twosub2p0,"two subevent, gap 2.0",thrust,two-sub v2{2},20_25,0.1107206721,0.001280609959,0.1147463226,0.001937103339,0.1165557085,0.001355019095,1.0363586169018568,1.0527005146313593,1.733595565873941,3.1296896483776266,1.4494642294456475
two_subevent,twosub2p0,"two subevent, gap 2.0",thrust,two-sub v2{2},25_30,0.1070558449,0.00293477956,0.1096161826,0.002831385384,0.1137645361,0.003313835373,1.0239159076498028,1.0626653426187662,0.6278492501500273,1.5155540126086149,2.6202368539118868
two_subevent,twosub2p0,"two subevent, gap 2.0",thrust,two-sub v2{2},30_35,0.09789752837,0.00941930489,0.1049450081,0.008787824268,0.1076439929,0.0110828862,1.0719883315477008,1.0995578202256915,0.5470742910595957,0.6700956883811147,1.382971630058168
two_subevent,twosub2p0,"two subevent, gap 2.0",thrust,two-sub v2{2},35_40,0.1189669705,0.02509518501,0.07760223461,0.03599423983,0.1161835551,0.02732978028,0.6523006703780861,0.9766034607059276,-0.9427032487701897,-0.0750171747235175,0.06728957263021951
track_selection,pt04to1,0.4<pT<1 GeV,beam,v2{2},0_10,0.4425728702,0.0001880014064,0.4465631932,0.000160737109,0.4506728547,0.0001554283223,1.0090161943234268,1.0183020357672163,16.13243611160437,33.206003538563934,2.029906977455225
track_selection,pt04to1,0.4<pT<1 GeV,beam,v2{2},10_15,0.3728065306,0.0003688851488,0.3791268141,0.0002937716201,0.3843359037,0.0004169167985,1.0169532531788754,1.0309258882387184,13.402648624215802,20.7108440939909,1.8241860669699421
track_selection,pt04to1,0.4<pT<1 GeV,beam,v2{2},15_20,0.3177477033,0.001304744341,0.3261398169,0.001147277214,0.3337632709,0.001321974491,1.0264112486505579,1.05040340947761,4.8302362033480035,8.622523800100991,1.908406911936947
track_selection,pt04to1,0.4<pT<1 GeV,beam,v2{2},20_25,0.2750288592,0.003808782738,0.2895753064,0.004860814377,0.2967161847,0.004698143482,1.0528906211599485,1.078854726602451,2.355585131270513,3.585814663129042,1.4909018815260933
track_selection,pt04to1,0.4<pT<1 GeV,beam,v2{2},25_30,0.2436139203,0.02391125978,0.2580555266,0.01732656855,0.2608606243,0.02225119105,1.059280710569477,1.0707952319750917,0.48906618718572464,0.5280215048437659,1.1942372366154341
track_selection,pt04to1,0.4<pT<1 GeV,beam,v2{4},0_10,0.4183089745,0.0003975380109,0.421647545,0.0003670697466,0.4246068978,0.0003658687815,1.0079811113399864,1.0150556733991372,6.170101649751796,11.656897333488192,1.88641315197626
track_selection,pt04to1,0.4<pT<1 GeV,beam,v2{4},10_15,0.3109569068,0.0008922949644,0.3167574836,0.0009604187779,0.3210426142,0.0007098958518,1.0186539571019428,1.0324344215531025,4.424706500282601,8.84526603911121,1.7387421540561294
track_selection,pt04to1,0.4<pT<1 GeV,beam,v2{4},15_20,0.2358664878,0.003746769683,0.2425481554,0.002852984464,0.2504379196,0.003748313978,1.0283281769373935,1.0617783049042375,1.4188144463804335,2.749417747605112,2.1808076474801013
track_selection,pt04to1,0.4<pT<1 GeV,beam,v2{6},0_10,0.4183766567,0.0004004653026,0.4219016716,0.0003875976411,0.4251835982,0.0003674460985,1.0084254578823875,1.0162698883673162,6.324950955206634,12.52433829730244,1.9310390716362875
track_selection,pt04to1,0.4<pT<1 GeV,beam,v2{6},10_15,0.3022559662,0.001373696871,0.3075735083,0.001130108435,0.3117694018,0.0007893532994,1.0175928441276207,1.0314747653110181,2.9893707849148385,6.004681705542874,1.7890663432641143
track_selection,pt04to1,0.4<pT<1 GeV,beam,v2{6},15_20,0.2224445414,0.006500084326,0.2263139677,0.00500823746,0.2347213905,0.005117848798,1.01739501574481,1.0551906062640743,0.47155337714955614,1.4839555753844262,3.172782771440812
track_selection,pt04to1,0.4<pT<1 GeV,beam,v2{8},0_10,0.4184405717,0.0003907044316,0.4220358562,0.0004409770193,0.4253616461,0.0003949800516,1.008592103020492,1.0165401609406128,6.102380329659189,12.457586428760004,1.9250422045876954
track_selection,pt04to1,0.4<pT<1 GeV,beam,v2{8},10_15,0.2998061024,0.001527838628,0.3050268358,0.001346850095,0.3091929814,0.0008161005419,1.0174136995818535,1.0313098330049202,2.5632835161606167,5.41923625687417,1.7980000664274478
track_selection,pt04to1,0.4<pT<1 GeV,beam,v2{8},15_20,0.2216276475,0.007705837758,0.2227394449,0.006315527957,0.2284731959,0.008610756249,1.005016510406266,1.0308876102653213,0.11159012583250685,0.5924161051759728,6.157190509709767
track_selection,pt04to1,0.4<pT<1 GeV,thrust,v2{2},0_10,0.2160288533,0.0001587489013,0.2229202231,0.0001630280138,0.2299157182,0.0002680073127,1.0319002285793275,1.0642824543475,30.28497859157562,44.58134166416406,2.015109521477135
track_selection,pt04to1,0.4<pT<1 GeV,thrust,v2{2},10_15,0.2450022958,0.0004901328496,0.2547851028,0.0005998646493,0.2650457021,0.0004846345783,1.0399294503263998,1.0818090550317203,12.628835939561252,29.078942625125876,2.0488400006255874
track_selection,pt04to1,0.4<pT<1 GeV,thrust,v2{2},15_20,0.2458861779,0.001457671397,0.2567127491,0.001060051592,0.2692633092,0.001210495936,1.0440308247192451,1.0950729784799345,6.00687340722478,12.337795326939005,2.1592368320636885
track_selection,pt04to1,0.4<pT<1 GeV,thrust,v2{2},20_25,0.2339664369,0.004114229196,0.2486009883,0.005435022439,0.2599200493,0.004171201704,1.0625497895933467,1.1109287842473443,2.1468916702188423,4.429833933206823,1.7734477600727836
track_selection,pt04to1,0.4<pT<1 GeV,thrust,v2{2},25_30,0.192991835,0.02569157033,0.2680133044,0.03229636639,0.261774131,0.02139206185,1.388728722124436,1.3564000311204876,1.8178747316029453,2.0573988517302935,0.9168348280845594
track_selection,pt04to1,0.4<pT<1 GeV,thrust,v2{4},10_15,0.1738084231,0.002292901036,0.1839425634,0.001989102851,0.1858265824,0.003088820577,1.0583063819304623,1.069146011946069,3.338601381127703,3.1241609286327305,1.1859081228626749
track_selection,pt04to1,0.4<pT<1 GeV,thrust,v2{4},15_20,0.1775533712,0.006784565002,0.1705776564,0.007120796564,0.2015739423,0.004519358885,0.9607120115329018,1.1352864828060218,-0.7092420974011239,2.946590172876073,-3.443456590283763
track_selection,pt04to1,0.4<pT<1 GeV,thrust,v2{4},20_25,0.1173765309,0.08182496762,0.1876350486,0.02380716661,0.1774107649,0.02331832547,1.5985738133618668,1.5114671011289873,0.8244563661982738,0.705598415269888,0.8544762395407041
track_selection,pt04to1,0.4<pT<1 GeV,thrust,v2{6},10_15,0.14546223,0.02163836108,0.1726507928,0.007509796639,0.1599889197,0.01109877074,1.1869114944821073,1.0998657156569098,1.1870406811223242,0.5973453567521797,0.5342941370920866
track_selection,pt04to1,0.4<pT<1 GeV,thrust,v2{6},15_20,0.1683882197,0.01144659842,0.1415651399,0.05140224763,0.1892153237,0.01174288084,0.8407069102114867,1.1236850418461903,-0.5093505956406548,1.270040127029878,-0.7764620675661553
track_selection,pt04to1,0.4<pT<1 GeV,thrust,v2{8},15_20,0.1699497156,0.01862300014,0.1778531947,0.01679585291,0.1920235587,0.01141189623,1.046504809214285,1.1298845545111347,0.31515319040588574,1.0106415162695448,2.792927370428552
track_selection,pt04to2,0.4<pT<2 GeV,beam,v2{2},0_10,0.5997383939,0.0002511233441,0.6024757915,0.0001746650938,0.6049032853,0.0001320156299,1.0045643194230056,1.0086119072124322,8.948858554800989,18.204861093748153,1.8867888976011908
track_selection,pt04to2,0.4<pT<2 GeV,beam,v2{2},10_15,0.5438068869,0.0002214228421,0.547510157,0.0002052678737,0.550904638,0.0001904823966,1.0068098992293215,1.0130519698646354,12.265242636613122,24.300582007898313,1.9166171811232209
track_selection,pt04to2,0.4<pT<2 GeV,beam,v2{2},15_20,0.4841261104,0.0002828723922,0.4882419398,0.0003264162016,0.492781537,0.0002716067203,1.008501564595637,1.0178784544234738,9.528906427107819,22.07133813260992,2.10296048713776
track_selection,pt04to2,0.4<pT<2 GeV,beam,v2{2},20_25,0.432532185,0.0007663328212,0.437710874,0.0005972003961,0.4443534457,0.0005714704808,1.0119729564171045,1.0273303608608917,5.330323245168966,12.365954471136797,2.2826743795582183
track_selection,pt04to2,0.4<pT<2 GeV,beam,v2{2},25_30,0.3887630805,0.002018529302,0.39854753,0.001565473845,0.402077996,0.00193137118,1.0251681550815368,1.034249434084315,3.830368147110141,4.766082489039249,1.3608241833125128
track_selection,pt04to2,0.4<pT<2 GeV,beam,v2{2},30_35,0.3618652258,0.005233122598,0.3611347627,0.004815963009,0.3655732731,0.004158903456,0.9979813945968831,1.0102470396037706,-0.10271002959309855,0.5547262530971283,-5.0762965302420415
track_selection,pt04to2,0.4<pT<2 GeV,beam,v2{2},35_40,0.33509055,0.02289979443,0.3500867421,0.01340915834,0.3252475393,0.02026711934,1.0447526559612021,0.9706258183049329,0.565107537338876,-0.32187389816996337,-0.6563673387459453
track_selection,pt04to2,0.4<pT<2 GeV,beam,v2{4},0_10,0.5788580905,0.0002274071087,0.5815576553,0.0001603245817,0.5836674152,0.0002273390319,1.004663603816383,1.008308296591045,9.7022594095405,14.956503273252412,1.781518524763678
track_selection,pt04to2,0.4<pT<2 GeV,beam,v2{4},10_15,0.5035368679,0.0002561931209,0.5070721628,0.0002348656695,0.5103384673,0.0001948263941,1.007020925627043,1.0135076492578707,10.171802887255328,21.132332693932412,1.9239128820625249
track_selection,pt04to2,0.4<pT<2 GeV,beam,v2{4},15_20,0.4223386787,0.0004660844044,0.4272263328,0.0004913569881,0.4306643012,0.0003972860479,1.0115728308736596,1.0197131423662806,7.21692210789507,13.59439998462061,1.7033984667613877
track_selection,pt04to2,0.4<pT<2 GeV,beam,v2{4},20_25,0.3531450812,0.001372642022,0.358715384,0.0008744447084,0.3667146759,0.001406579856,1.0157734118257344,1.0384249857137753,3.4225850360386345,6.904405290500602,2.4360605136223348
track_selection,pt04to2,0.4<pT<2 GeV,beam,v2{4},25_30,0.2948768984,0.003836084561,0.307123378,0.003951858093,0.3128534922,0.003893283182,1.0415308207134888,1.0609630455879757,2.2235942081273925,3.289020205114882,1.467898889081562
track_selection,pt04to2,0.4<pT<2 GeV,beam,v2{4},30_35,0.2411524253,0.01886699512,0.2413170303,0.01300785218,0.2567401872,0.01468278343,1.0006825765894547,1.0646386279574358,0.007182803901017265,0.6520149409644549,94.69798548038564
track_selection,pt04to2,0.4<pT<2 GeV,beam,v2{4},35_40,0.2700676745,0.03515382319,0.2452844947,0.04360964854,0.2276260763,0.05399500689,0.9082334461320359,0.8428482850508642,-0.44244444072530126,-0.6587220144580846,1.712516252656165
track_selection,pt04to2,0.4<pT<2 GeV,beam,v2{6},0_10,0.5777987139,0.0002127913862,0.5806117964,0.0001557107625,0.5825171452,0.0002226690807,1.0048686202172594,1.0081662198036954,10.668633554203236,15.319768381245702,1.6773170712198888
track_selection,pt04to2,0.4<pT<2 GeV,beam,v2{6},10_15,0.4991943557,0.0002612703076,0.5027999732,0.0002303516854,0.5060789555,0.0001947849477,1.0072228731331387,1.013791421560338,10.351568558447394,21.125626292102993,1.909409359145824
track_selection,pt04to2,0.4<pT<2 GeV,beam,v2{6},15_20,0.4142569802,0.0005636937932,0.4193996512,0.0006170908293,0.4227303666,0.0004309179888,1.0124142048192335,1.0204544203356793,6.1530357489490655,11.942155401350549,1.647662547341649
track_selection,pt04to2,0.4<pT<2 GeV,beam,v2{6},20_25,0.3414161758,0.001762436813,0.3473309273,0.001015265234,0.3555520769,0.001968359339,1.0173241689153734,1.0414037239649734,2.9080142059522114,5.350279089861216,2.389939983108345
