technique,case,label,axis,observable,multiplicity_bin,no_shoving,no_shoving_err,shoving,shoving_err,shoving_over_no_shoving,delta_over_sigma
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{6},35_40,0.3077729155,0.005365876303,0.3135515103,0.005801692955,1.01877551437758,0.7312201142316155
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{6},40_999,0.3268267987,0.02881187309,0.288919794,0.03888893286,0.8840150047340657,-0.7832170987518191
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{8},0_10,0.3976252083,0.01710087253,0.4115655698,0.01345609195,1.0350590485940274,0.6406357601581827
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{8},10_15,0.3730782303,0.002825119474,0.3690003595,0.002135430979,0.989069662958568,-1.151492329223163
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{8},15_20,0.356023559,0.001376383967,0.356240696,0.001214783563,1.0006098950322555,0.1182797456789614
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{8},20_25,0.3468996606,0.001042350951,0.3481723575,0.0007114644317,1.0036687752815863,1.008465656033289
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{8},25_30,0.3401118523,0.001196853142,0.3404970561,0.001301940326,1.0011325797598496,0.21781685500075948
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{8},30_35,0.3284265627,0.002644565712,0.3325214487,0.00313878618,1.012468193700095,0.9976936335764187
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{8},35_40,0.3064681512,0.005882182633,0.3115046357,0.005782725322,1.016433957265312,0.6105839697484566
event_shape,thrustlt0p85,Thrust<0.85,beam,v2{8},40_999,0.326671413,0.0289611519,0.2901216087,0.03428044395,0.8881144696306804,-0.8144537205324989
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{2},0_10,0.5603946644,0.005690207831,0.5606775,0.006281120761,1.0005047078745886,0.03337169670844364
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{2},10_15,0.5155600019,0.0006897793883,0.5229763141,0.001064808533,1.0143849642576395,5.845575754504363
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{2},15_20,0.4838359581,0.0004938424509,0.4898930315,0.0005417360963,1.012518857473483,8.262868283594697
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{2},20_25,0.446938205,0.0004210554917,0.4554863013,0.0004119654032,1.0191259019801184,14.51117746614089
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{2},25_30,0.4116054107,0.0006824855694,0.4211716877,0.0006255153209,1.0232413781532441,10.333283866817547
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{2},30_35,0.3791158295,0.001193039767,0.3925460182,0.001804730925,1.0354250275376593,6.207843229396892
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{2},35_40,0.3566200273,0.003639959783,0.357527104,0.004570427421,1.0025435383056513,0.15524736906060058
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{2},40_999,0.314712551,0.02403904086,0.3248857085,0.0262012911,1.0323252360532642,0.28609905287821485
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{4},0_10,0.5183257717,0.008003007475,0.5272955613,0.008018290038,1.0173053127776783,0.7917705992594254
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{4},10_15,0.4933058712,0.001010915558,0.4960462162,0.001079235699,1.005555062609196,1.8531502988947868
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{4},15_20,0.4554125691,0.0005535308335,0.4608812992,0.0007779352018,1.0120082985649856,5.727817873023288
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{4},20_25,0.409504231,0.0005821119883,0.4167875859,0.000598903579,1.0177857866870244,8.720611845105648
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{4},25_30,0.3643784751,0.001200374979,0.3721646864,0.001247169897,1.0213684721575915,4.4981212507656885
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{4},30_35,0.3181343568,0.002836493057,0.3302913672,0.002984245961,1.038213447055147,2.9527303416163453
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{4},35_40,0.3012134344,0.008035166007,0.284043787,0.009538458104,0.9429984010035909,-1.376676335217772
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{6},0_10,0.519060082,0.006929259742,0.5300795291,0.007367857163,1.0212296176919264,1.0894870512752832
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{6},10_15,0.4918457626,0.001170032929,0.4953279634,0.001011585314,1.0070798633734128,2.2513739336287593
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{6},15_20,0.4530382215,0.0005703274381,0.4589643598,0.0008231240317,1.013080879313844,5.917839737664074
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{6},20_25,0.4057241194,0.0005891871147,0.4130287821,0.0006098150222,1.0180040139363722,8.614517241432223
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{6},25_30,0.358244097,0.001379091384,0.3664952215,0.001271950758,1.0230321296822373,4.398019208116503
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{6},30_35,0.3093663071,0.003609818602,0.3225911795,0.003558238159,1.0427482634549636,2.609118528209923
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{6},35_40,0.2929938606,0.009300229785,0.2724607552,0.0113744978,0.929919673545542,-1.3975102307886598
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{8},0_10,0.5220601102,0.006525242613,0.5304941832,0.007110458465,1.0161553676199642,0.8739272384164831
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{8},10_15,0.4915513181,0.001140886045,0.4948327501,0.0009915379001,1.0066756651425202,2.1709125013259256
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{8},15_20,0.4524870437,0.0005644417081,0.4584204566,0.0007889969348,1.0131128901536768,6.116236044417288
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{8},20_25,0.4049176243,0.0005945528444,0.41224699,0.0006291521355,1.018100880920337,8.467030749354754
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{8},25_30,0.357019155,0.001413333828,0.365305151,0.001287315149,1.0232088275487627,4.334303118793379
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{8},30_35,0.3074301345,0.003856722881,0.3206591142,0.003758608588,1.0430308490139244,2.4564984517290327
event_shape,thrustlt0p85,Thrust<0.85,thrust,v2{8},35_40,0.2907785958,0.009953002964,0.2712132354,0.01259652074,0.9327138906281216,-1.2187131221832281
event_shape,sphgt0p12,Sphericity>0.12,beam,v2{2},0_10,0.5369738872,0.002757361727,0.5460499162,0.003797863994,1.0169021794473583,1.933837718240265
event_shape,sphgt0p12,Sphericity>0.12,beam,v2{2},10_15,0.51354939,0.0007764971999,0.5160613688,0.0006750658874,1.004891406452649,2.441390990176773
event_shape,sphgt0p12,Sphericity>0.12,beam,v2{2},15_20,0.503852186,0.000392656093,0.5065697263,0.0005247963824,1.005393526862658,4.1461870048076195
event_shape,sphgt0p12,Sphericity>0.12,beam,v2{2},20_25,0.49629481,0.0003901504443,0.4987464049,0.0002719938723,1.0049397955622386,5.1547106805629435
event_shape,sphgt0p12,Sphericity>0.12,beam,v2{2},25_30,0.4846124891,0.0006286855977,0.4872256805,0.0007070130183,1.0053923319327842,2.762054798927941
event_shape,sphgt0p12,Sphericity>0.12,beam,v2{2},30_35,0.4620236091,0.001400433628,0.4721966906,0.001161786097,1.022018531736542,5.590819518843887
event_shape,sphgt0p12,Sphericity>0.12,beam,v2{2},35_40,0.4405905715,0.00260952467,0.439902698,0.005451310946,0.9984387466630116,-0.11381646262313988
event_shape,sphgt0p12,Sphericity>0.12,beam,v2{2},40_999,0.4345574139,0.02320746735,0.4293102555,0.01662608797,0.9879252816033937,-0.18379843773730975
event_shape,sphgt0p12,Sphericity>0.12,beam,v2{4},0_10,0.4650030824,0.005711657999,0.4815533388,0.006526619526,1.0355917133163504,1.9082648051406137
event_shape,sphgt0p12,Sphericity>0.12,beam,v2{4},10_15,0.4466892747,0.001450812677,0.4496305111,0.0009765179702,1.006584524336241,1.6818203800688942
event_shape,sphgt0p12,Sphericity>0.12,beam,v2{4},15_20,0.4387383567,0.0007536631134,0.4410549561,0.0006794484316,1.0052801387538224,2.282991979200199
event_shape,sphgt0p12,Sphericity>0.12,beam,v2{4},20_25,0.4319329108,0.0005885037343,0.4343404384,0.0005219841232,1.0055738461687045,3.060516278510936
event_shape,sphgt0p12,Sphericity>0.12,beam,v2{4},25_30,0.4185225064,0.000838542705,0.4205192289,0.001039084443,1.0047708844075678,1.4954099526443445
event_shape,sphgt0p12,Sphericity>0.12,beam,v2{4},30_35,0.3906547347,0.002219272095,0.400941602,0.002044061806,1.0263323758456422,3.409434434664408
event_shape,sphgt0p12,Sphericity>0.12,beam,v2{4},35_40,0.3542829196,0.004538459331,0.3572001545,0.008406312018,1.0082341957193242,0.305367192928417
event_shape,sphgt0p12,Sphericity>0.12,beam,v2{4},40_999,0.3507465967,0.03277810904,0.3455323686,0.02731631935,0.9851339167676662,-0.1222037288709778
event_shape,sphgt0p12,Sphericity>0.12,beam,v2{6},0_10,0.457447628,0.006539856304,0.4718746713,0.008301446497,1.0315381311803413,1.3651562811435314
event_shape,sphgt0p12,Sphericity>0.12,beam,v2{6},10_15,0.4393555321,0.001512296639,0.4424176273,0.001018866616,1.0069695155205263,1.6792461224334898
event_shape,sphgt0p12,Sphericity>0.12,beam,v2{6},15_20,0.4317566614,0.0008402555932,0.4339111829,0.0007511547119,1.0049901291459264,1.9116308543794247
event_shape,sphgt0p12,Sphericity>0.12,beam,v2{6},20_25,0.4249642145,0.0006677362377,0.4272647636,0.0005255069903,1.005413512530006,2.707410456690533
event_shape,sphgt0p12,Sphericity>0.12,beam,v2{6},25_30,0.4110123294,0.0009489822635,0.4130506524,0.001127068398,1.0049592745866665,1.3834327292747974
event_shape,sphgt0p12,Sphericity>0.12,beam,v2{6},30_35,0.381588568,0.002545912197,0.3917806378,0.00249632051,1.0267095784693423,2.858469072910173
event_shape,sphgt0p12,Sphericity>0.12,beam,v2{6},35_40,0.3410208933,0.005957617909,0.3457338256,0.008618016461,1.0138200690708237,0.44984447244868847
event_shape,sphgt0p12,Sphericity>0.12,beam,v2{6},40_999,0.3346683873,0.03842623325,0.3250388014,0.03902899316,0.9712264848864619,-0.17581613619310435
event_shape,sphgt0p12,Sphericity>0.12,beam,v2{8},0_10,0.4572364261,0.006278543851,0.4704018416,0.008646899075,1.0287934529020237,1.2320333950638522
event_shape,sphgt0p12,Sphericity>0.12,beam,v2{8},10_15,0.4380573676,0.001562073687,0.4411260462,0.001061285383,1.0070051980105081,1.624936246357567
event_shape,sphgt0p12,Sphericity>0.12,beam,v2{8},15_20,0.4304816506,0.0008616574555,0.4326464169,0.0007827731591,1.005028707488421,1.8595649106463232
event_shape,sphgt0p12,Sphericity>0.12,beam,v2{8},20_25,0.4237406755,0.0006959683132,0.4260178523,0.0005244136461,1.005373986807646,2.6131643551286783
event_shape,sphgt0p12,Sphericity>0.12,beam,v2{8},25_30,0.4096018639,0.001000698395,0.4116847874,0.001161989134,1.0050852393106018,1.3582825280337671
event_shape,sphgt0p12,Sphericity>0.12,beam,v2{8},30_35,0.3796871294,0.002650648351,0.3898099801,0.002650953648,1.0266610319817704,2.700291860607735
event_shape,sphgt0p12,Sphericity>0.12,beam,v2{8},35_40,0.337677158,0.006682618133,0.3426520326,0.008617238879,1.014732635839111,0.4562105195776867
event_shape,sphgt0p12,Sphericity>0.12,beam,v2{8},40_999,0.3330645787,0.03983071886,0.3194786538,0.04740322557,0.9592093372611766,-0.21942622550168303
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{2},0_10,0.5081739933,0.004543798022,0.5076359515,0.003977769812,0.9989412252356598,-0.08909545690798967
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{2},10_15,0.4848178017,0.0006229449965,0.4907939865,0.0006788768532,1.0123266612303523,6.486150040706454
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{2},15_20,0.4626211665,0.0002788772812,0.4690980688,0.0004445195475,1.0140004452217384,12.342663894400118
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{2},20_25,0.4318911324,0.0004957426034,0.4406937486,0.0004228175704,1.0203815627125388,13.509982864185973
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{2},25_30,0.4007883168,0.0005445436093,0.4102277451,0.0005286466345,1.0235521543526191,12.43759276059732
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{2},30_35,0.3717402662,0.001082318514,0.3850603736,0.001507963048,1.0358317583837788,7.176125905013065
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{2},35_40,0.3522027058,0.003640394574,0.3530040651,0.003970268704,1.0022752786585774,0.14876891832295575
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{2},40_999,0.319178178,0.02554149447,0.3224601913,0.02426141631,1.0102826995271588,0.09316594637607233
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{4},0_10,0.4584170763,0.007687758931,0.4502326053,0.008151666396,0.9821462344595473,-0.7304323562754069
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{4},10_15,0.456626517,0.0008424991015,0.4577918083,0.0009608645475,1.0025519571391863,0.9118695495624349
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{4},15_20,0.4285220457,0.0003523455961,0.4346140839,0.0006658933091,1.0142163939081559,8.08641868130691
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{4},20_25,0.3885542079,0.0005834735776,0.396454453,0.0005480319227,1.0203324142149897,9.869290993579368
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{4},25_30,0.3472715419,0.0008168410022,0.3555382497,0.001199963953,1.023804737223128,5.694893567832072
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{4},30_35,0.3039233804,0.002943450596,0.3171249865,0.002819076069,1.0434372837082329,3.239124849666285
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{4},35_40,0.2929961233,0.00762069088,0.2766686247,0.009264771456,0.9442740114916734,-1.3610459293207289
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{6},0_10,0.4631162954,0.008652838726,0.4603431649,0.007230297646,0.9940120213269438,-0.2459314876359591
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{6},10_15,0.4553090189,0.0009193689953,0.4578978374,0.00111573062,1.0056858493738043,1.790682861202842
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{6},15_20,0.426249983,0.0003828108441,0.4329172924,0.000688953667,1.0156417822074142,8.459300099470164
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{6},20_25,0.3846399154,0.0005840898689,0.3926111896,0.0005703251891,1.0207239911430162,9.764497389933348
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{6},25_30,0.3404208333,0.0009518269287,0.3496297292,0.001336628128,1.0270515050760263,5.612104320622137
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{6},30_35,0.2929721301,0.003797467702,0.3082365246,0.00339633501,1.052101865439521,2.996138831331828
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{6},35_40,0.2838889024,0.008762049299,0.2664025566,0.01174220925,0.9384042643013862,-1.1935224580824642
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{8},0_10,0.4671092824,0.00832307432,0.4631790304,0.006520343801,0.9915860117790715,-0.37172513791248546
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{8},10_15,0.4548963373,0.0009046631498,0.4574153121,0.001099322897,1.0055374699540365,1.7693137379401174
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{8},15_20,0.4257149715,0.000370189283,0.4324032097,0.0006513571716,1.015710601335993,8.927128478871134
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{8},20_25,0.3838503904,0.0005775179843,0.3918595677,0.0005858088341,1.0208653618709462,9.736214570865098
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{8},25_30,0.3391774011,0.0009663299566,0.3485093378,0.001342863713,1.0275134388957967,5.640639097941496
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{8},30_35,0.2904093445,0.00407616942,0.3059053747,0.003830178746,1.05335926854103,2.77044424909995
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{8},35_40,0.2815171621,0.009469506282,0.2669829753,0.01313145311,0.9483719333784801,-0.8977424283214609
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{2},0_10,0.5374488217,0.005073295857,0.5388230296,0.005701759734,1.0025569093177156,0.1800571864410676
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{2},10_15,0.487492686,0.001879158608,0.4913034567,0.0009506134317,1.0078170828187563,1.8095507018555144
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{2},15_20,0.4602782695,0.0005961097436,0.4646306328,0.0007411086784,1.0094559391316213,4.57614221230309
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{2},20_25,0.4411362263,0.0005077079912,0.4449646807,0.0004190056191,1.0086786216405552,5.815841206400975
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{2},25_30,0.4270013674,0.0007390191988,0.4295408488,0.0008027008065,1.0059472441867408,2.3274714175809716
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{2},30_35,0.4097534459,0.001283716865,0.4201833799,0.001691835677,1.0254541703172044,4.911135097814537
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{2},35_40,0.3973670529,0.003134625922,0.3970498718,0.005309107096,0.9992017931590321,-0.051445109597058815
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{2},40_999,0.395450977,0.0183857144,0.3863443967,0.01743887383,0.9769716581077001,-0.3593664081656244
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{4},0_10,0.4501359384,0.0106896817,0.4690852222,0.008083318366,1.0420968027288708,1.4139314448315181
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{4},10_15,0.411760364,0.00315065754,0.4156023356,0.002125270743,1.00933060084433,1.0109254968317063
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{4},15_20,0.3824747858,0.001254148061,0.3851532918,0.001136626472,1.007003091705503,1.582504420041366
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{4},20_25,0.3611301255,0.001031860747,0.364885498,0.000937483065,1.0103989455180469,2.693694481362145
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{4},25_30,0.3470507269,0.0009922465954,0.3474700178,0.001134443251,1.001208154507398,0.2782003370884929
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{4},30_35,0.3313336883,0.002125524636,0.3377314129,0.002441185873,1.0193090072815274,1.9765236885672555
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{4},35_40,0.3124194765,0.005922591324,0.3189363975,0.007537107704,1.02085952218155,0.6798607299637993
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{4},40_999,0.3315243562,0.02681489341,0.2956994919,0.03276381143,0.8919389672884613,-0.8461634526219433
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{6},0_10,0.439130232,0.01336983697,0.4566270232,0.01174029148,1.0398441963795377,0.983358510950433
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{6},10_15,0.4023638167,0.003228043222,0.4053294413,0.002550035652,1.0073705051918502,0.7209052789246261
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{6},15_20,0.3717905791,0.001550563428,0.3743346741,0.00121860015,1.0068428172821338,1.2900345099074633
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{6},20_25,0.3511575891,0.001339785956,0.3546099719,0.0009827670241,1.0098314343963013,2.077767524469404
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{6},25_30,0.3368106901,0.001480585364,0.3371254109,0.001348329088,1.000934414522017,0.15716163078361423
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{6},30_35,0.3222459855,0.002916206418,0.3274598366,0.003322513616,1.0161797239829384,1.1793943581828827
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{6},35_40,0.3012190234,0.007522197133,0.3072950633,0.007494181541,1.0201715012266386,0.5722287153304771
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{6},40_999,0.3238203219,0.02964547336,0.2788200705,0.04521214563,0.8610332695120455,-0.8323406620065809
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{8},0_10,0.4371079909,0.01399341885,0.4527758841,0.01291859713,1.0358444446822854,0.8226844313975162
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{8},10_15,0.4003448839,0.003301515303,0.4032751517,0.00279920393,1.0073193586775844,0.6769773468319096
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{8},15_20,0.3694809645,0.001645418703,0.3718821498,0.001266248912,1.006498806517,1.1565044073925668
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{8},20_25,0.3492506708,0.001451026463,0.3525302258,0.0009918424799,1.009390261133895,1.8659063639856992
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{8},25_30,0.3350044164,0.001732446234,0.335296494,0.001466602313,1.0008718619388326,0.12867613412100398
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{8},30_35,0.3204776369,0.003179488996,0.3250807063,0.003672524213,1.0143631532125792,0.9475954162712185
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{8},35_40,0.2993225045,0.008446377514,0.3034241542,0.007614215685,1.0137031116549409,0.3606864216038577
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{8},40_999,0.3241336063,0.02932390121,0.2793942886,0.04228314734,0.8619726037953874,-0.8694615843123237
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{2},0_10,0.5317602464,0.00690354624,0.5343785741,0.005200243353,1.004923887631176,0.30294193316631207
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{2},10_15,0.5133563656,0.0007310153009,0.5193629409,0.001035264002,1.0117005957313487,4.739507437702986
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{2},15_20,0.4920271864,0.00039735223,0.4980518458,0.0005217459369,1.0122445660860337,9.186369974484652
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{2},20_25,0.456611002,0.0005899911647,0.465231136,0.000518906615,1.0188785070054007,10.971020007449537
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{2},25_30,0.4191295892,0.0007894604471,0.4292772875,0.0005854955017,1.024211362217039,10.324454614023301
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{2},30_35,0.3843819183,0.001297614338,0.3980325268,0.001992227766,1.0355131390164563,5.7414446580541805
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{2},35_40,0.3589416801,0.003550953143,0.3592207931,0.004528980331,1.0007775998594597,0.04849855468987825
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{2},40_999,0.3155071347,0.02371773151,0.3281296469,0.02725330869,1.0400070578815979,0.3493775686991564
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{4},0_10,0.4786701705,0.01192467894,0.4966229069,0.009007480685,1.0375054421737775,1.2013084148789113
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{4},10_15,0.4906188522,0.0007910543511,0.48947024,0.001745341273,0.9976588502564679,-0.599408759532881
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{4},15_20,0.465347176,0.0005604049521,0.4705281401,0.0007485103563,1.0111335458066688,5.540832389744508
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{4},20_25,0.422516755,0.0007175401491,0.4293500114,0.0007672715447,1.0161727465695414,6.50470903053572
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{4},25_30,0.3757769068,0.001302703912,0.3843614474,0.001062613468,1.0228447795611053,5.1064228619987295
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{4},30_35,0.326465524,0.003059925796,0.339854184,0.003341566368,1.041010946074661,2.95495571522983
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{4},35_40,0.303546189,0.007058114727,0.2878130999,0.01005060911,0.9481690442175176,-1.2810546297926397
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{6},0_10,0.4781102867,0.01455445826,0.5011736292,0.009492366879,1.048238540649663,1.3272840523709046
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{6},10_15,0.4896369327,0.0006893145057,0.4896606763,0.001419486636,1.0000484922570465,0.015046602652852892
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{6},15_20,0.4635737387,0.0006366046638,0.4690936213,0.0007871578259,1.0119072374882137,5.4524627696094665
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{6},20_25,0.419496086,0.0007268566549,0.4260143165,0.0007635300016,1.0155382391338927,6.183214585129376
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{6},25_30,0.3705925435,0.001371981868,0.3796274783,0.001097826523,1.024379699371906,5.141827566922163
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{6},30_35,0.3184902736,0.003852479257,0.3333751881,0.003877716324,1.0467358526580763,2.7231310718732176
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{6},35_40,0.2946905788,0.007867207753,0.2777278691,0.01169818097,0.94243891416864,-1.2032397046569137
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{8},0_10,0.481476461,0.01300571714,0.5008630737,0.008921237806,1.0402649231485483,1.2292256003400734
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{8},10_15,0.4892163263,0.0006469080064,0.4891802289,0.001389856669,0.9999262138279951,-0.023546387867896
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{8},15_20,0.4631561529,0.0006297618318,0.4686279755,0.0007535485391,1.0118142068624993,5.571799051836479
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{8},20_25,0.4188926776,0.0007232390361,0.425381172,0.0007765586114,1.0154896343311015,6.1143738301630535
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{8},25_30,0.3696387317,0.001388171202,0.3787193574,0.001088190425,1.02456621809689,5.1481757772161005
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{8},30_35,0.316825103,0.004126346689,0.3318483175,0.004079969718,1.0474180055738829,2.5889440977463773
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{8},35_40,0.2922025449,0.008460780627,0.2770988238,0.01240536278,0.9483107818066098,-1.0058472430488208
