sample,shoving_setting,axis,observable_type,case,gap_value,multiplicity_bin,multiplicity_bin_text,number_of_events,number_of_valid_pairs,signed_c2_2,statistical_uncertainty,v2_2_if_c2_positive,v2_2_from_summary,note
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_2p5,2.5,10_15,"[10,15)",560546.0,16794128.0,0.034590586582584106,0.0003786903622277932,0.18598544723333627,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_2p5,2.5,15_20,"[15,20)",1289261.0,68826856.0,0.03715398456143341,0.00017109853303416445,0.19275368884001523,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_2p5,2.5,20_25,"[20,25)",1366135.0,118048380.0,0.03574420562059386,0.00015054859211637375,0.1890613805635457,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_2p5,2.5,25_30,"[25,30)",940511.0,119912786.0,0.031020174523482425,0.00024104455336416817,0.17612545109518507,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_2p5,2.5,30_35,"[30,35)",488833.0,84469944.0,0.025546260470150187,0.0002918965112048861,0.15983197574374844,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_2p5,2.5,35_40,"[35,40)",200998.0,43974440.0,0.01915121245072592,0.00048105014758176583,0.13838790572418502,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_2p5,2.5,40_999,"[40,inf)",91122.0,24710306.0,0.013849803996559168,0.0009946994130880214,0.1176851902176275,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_3p0,3.0,0_10,"[0,10)",62594.0,782144.0,0.021687446408865888,0.0011017106887759955,0.147266582797544,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_3p0,3.0,10_15,"[10,15)",560546.0,14503088.0,0.02497201823058648,0.0003799715904562622,0.15802537211026108,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_3p0,3.0,15_20,"[15,20)",1289261.0,58449082.0,0.02620137736766165,0.00018454021538815335,0.16186839520938498,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_3p0,3.0,20_25,"[20,25)",1366135.0,98143404.0,0.0255202650756438,0.00017220175980352985,0.1597506340383155,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_3p0,3.0,25_30,"[25,30)",940511.0,96837116.0,0.02279194406048813,0.00022864797012962071,0.1509700104672717,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_3p0,3.0,30_35,"[30,35)",488833.0,65464740.0,0.019645098446550005,0.0003067675396626304,0.14016097333619656,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_3p0,3.0,35_40,"[35,40)",200998.0,32216554.0,0.014730080368418672,0.0005760580934874671,0.12136754248323013,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_3p0,3.0,40_999,"[40,inf)",91122.0,16477012.0,0.010928094372206562,0.0011349612402172774,0.1045375261435173,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0.0,0_10,"[0,10)",62594.0,395742.0,0.007521977422741079,0.0013842328718092756,0.08672933426898352,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0.0,10_15,"[10,15)",560546.0,7879706.0,0.017192059091587934,0.0004540312169302268,0.1311184925614535,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0.0,15_20,"[15,20)",1289261.0,35236785.0,0.02502795291170009,0.0002197371761505891,0.15820225318148945,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0.0,20_25,"[20,25)",1366135.0,67666989.0,0.032149112614793605,0.0001915323350780531,0.1793017362291665,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0.0,25_30,"[25,30)",940511.0,77959689.0,0.03543342160043763,0.00029683395550171213,0.1882376731699519,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0.0,30_35,"[30,35)",488833.0,62672434.0,0.03543264376890165,0.0003109938699380017,0.18823560706970838,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0.0,35_40,"[35,40)",200998.0,37519917.0,0.03188308668652172,0.0003932265752579206,0.1785583565295159,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0.0,40_999,"[40,inf)",91122.0,25955187.0,0.02773719305993056,0.0010565570682203442,0.16654486800838553,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,two_subevent,eta_lt_minus_0p5_vs_eta_gt_0p5,0.5,0_10,"[0,10)",62594.0,320796.0,0.00039196764138782903,0.0015077712833736787,0.019798172677998063,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,two_subevent,eta_lt_minus_0p5_vs_eta_gt_0p5,0.5,10_15,"[10,15)",560546.0,6259775.0,0.007498925298926878,0.00039037978918242053,0.08659633536661282,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,two_subevent,eta_lt_minus_0p5_vs_eta_gt_0p5,0.5,15_20,"[15,20)",1289261.0,27151664.0,0.010714166194977958,0.0002497708286412272,0.10350925656663736,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,two_subevent,eta_lt_minus_0p5_vs_eta_gt_0p5,0.5,20_25,"[20,25)",1366135.0,50274429.0,0.01325586865140925,0.00021588343460941068,0.11513413330289697,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,two_subevent,eta_lt_minus_0p5_vs_eta_gt_0p5,0.5,25_30,"[25,30)",940511.0,55761562.0,0.014399272576015715,0.0002542442571279916,0.11999696902845386,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,two_subevent,eta_lt_minus_0p5_vs_eta_gt_0p5,0.5,30_35,"[30,35)",488833.0,43150708.0,0.014045421708830361,0.0003613727019620295,0.11851338198207982,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,two_subevent,eta_lt_minus_0p5_vs_eta_gt_0p5,0.5,35_40,"[35,40)",200998.0,24839557.0,0.011052342901344818,0.00047485203269173306,0.10513012366274863,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,two_subevent,eta_lt_minus_0p5_vs_eta_gt_0p5,0.5,40_999,"[40,inf)",91122.0,16297552.0,0.008810618189996879,0.001059955972370886,0.0938648932775022,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,two_subevent,eta_lt_minus_0p8_vs_eta_gt_0p8,0.8,0_10,"[0,10)",62594.0,280486.0,-0.00035931449854324283,0.001529247966868387,nan,nan,negative c2; v2{2} magnitude not defined
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,two_subevent,eta_lt_minus_0p8_vs_eta_gt_0p8,0.8,10_15,"[10,15)",560546.0,5412263.0,0.005714387183671599,0.00038469868631124026,0.07559356575576787,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,two_subevent,eta_lt_minus_0p8_vs_eta_gt_0p8,0.8,15_20,"[15,20)",1289261.0,22989716.0,0.00852123738382849,0.00021269667416237722,0.09231054860539228,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,two_subevent,eta_lt_minus_0p8_vs_eta_gt_0p8,0.8,20_25,"[20,25)",1366135.0,41309712.0,0.010647653567872853,0.0001950510851389276,0.10318746807569634,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,two_subevent,eta_lt_minus_0p8_vs_eta_gt_0p8,0.8,25_30,"[25,30)",940511.0,44074741.0,0.01167141480349028,0.0002642991403893649,0.10803432234012615,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,two_subevent,eta_lt_minus_0p8_vs_eta_gt_0p8,0.8,30_35,"[30,35)",488833.0,32593346.0,0.011560197151025856,0.00031625924232203315,0.10751835727458756,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,two_subevent,eta_lt_minus_0p8_vs_eta_gt_0p8,0.8,35_40,"[35,40)",200998.0,17865768.0,0.009153073208349061,0.00046419066442542544,0.09567169491730071,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,two_subevent,eta_lt_minus_0p8_vs_eta_gt_0p8,0.8,40_999,"[40,inf)",91122.0,10907142.0,0.007053934958311261,0.0008974036032160777,0.08398770718570224,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,two_subevent,eta_lt_minus_1p0_vs_eta_gt_1p0,1.0,0_10,"[0,10)",62594.0,255717.0,-0.00111282500057618,0.0015248679341907944,nan,nan,negative c2; v2{2} magnitude not defined
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,two_subevent,eta_lt_minus_1p0_vs_eta_gt_1p0,1.0,10_15,"[10,15)",560546.0,4891496.0,0.005242517193607641,0.0003908022849143405,0.0724052290487893,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,two_subevent,eta_lt_minus_1p0_vs_eta_gt_1p0,1.0,15_20,"[15,20)",1289261.0,20466723.0,0.00821701045233035,0.00022378390441710758,0.09064772723201807,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,two_subevent,eta_lt_minus_1p0_vs_eta_gt_1p0,1.0,20_25,"[20,25)",1366135.0,35929508.0,0.01016274657397758,0.00018480612322621773,0.1008104487341346,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,two_subevent,eta_lt_minus_1p0_vs_eta_gt_1p0,1.0,25_30,"[25,30)",940511.0,37106156.0,0.011019785007334092,0.0002631291735486971,0.10497516376426422,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,two_subevent,eta_lt_minus_1p0_vs_eta_gt_1p0,1.0,30_35,"[30,35)",488833.0,26376259.0,0.011007712113905159,0.00027353995896886075,0.10491764443555315,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,two_subevent,eta_lt_minus_1p0_vs_eta_gt_1p0,1.0,35_40,"[35,40)",200998.0,13841027.0,0.00912518907178853,0.0005256318585015293,0.09552585551455967,nan,
Pythia qqbar 200 GeV nominal shoving,nominal_shoving,thrust,two_subevent,eta_lt_minus_1p0_vs_eta_gt_1p0,1.0,40_999,"[40,inf)",91122.0,7918614.0,0.006812957915285427,0.0008723950191374403,0.08254064402029722,nan,
